doc_id,topic_id,topic_label
A0068444_00732.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00376.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00172.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00227.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00733.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00744.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00305.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00545.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00039.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00510.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00032.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00446.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00440.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00096.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00507.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00424.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00619.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00486.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00232.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00246.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00715.xml,7,wijd_måhl_häradzhöfdingen_resolution_tijd
A0068444_00387.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00396.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00059.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00610.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00229.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00503.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00243.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00341.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00163.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00189.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00477.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00038.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00479.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00322.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00707.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00444.xml,14,die_mit_herren_und_compagnie
A0068444_00725.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00125.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00180.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00718.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00104.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00449.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00410.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00073.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00012.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00111.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00040.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00590.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00783.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00438.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00394.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00691.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00671.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00169.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00120.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00319.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00361.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00493.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00638.xml,7,wijd_måhl_häradzhöfdingen_resolution_tijd
A0068444_00752.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00046.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00011.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00187.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00460.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00346.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00594.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00441.xml,14,die_mit_herren_und_compagnie
A0068444_00515.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00194.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00155.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00357.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00497.xml,14,die_mit_herren_und_compagnie
A0068444_00555.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00696.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00249.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00508.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00084.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00406.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00727.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00559.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00280.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00654.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00606.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00428.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00711.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00459.xml,7,wijd_måhl_häradzhöfdingen_resolution_tijd
A0068444_00143.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00275.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00067.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00626.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00437.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00439.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00381.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00140.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00475.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00753.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00636.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00511.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00363.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00371.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00709.xml,7,wijd_måhl_häradzhöfdingen_resolution_tijd
A0068444_00374.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00758.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00474.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00568.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00282.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00033.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00633.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00504.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00531.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00122.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00562.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00525.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00035.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00692.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00349.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00465.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00418.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00165.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00672.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00233.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00495.xml,5,witnet_hördt_swarat_sedt_berätta
A0068444_00211.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00739.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00074.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00644.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00368.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00304.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00264.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00770.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00195.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00395.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00698.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00704.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00167.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00183.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00593.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00595.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00080.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00781.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00230.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00550.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00762.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00277.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00417.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00330.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00512.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00526.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00464.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00591.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00250.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00223.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00098.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00662.xml,18,swaranden_skulden_inspectoren_krmt_skuldfordran
A0068444_00659.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00728.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00309.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00300.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00351.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00320.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00756.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00573.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00218.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00367.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00572.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00209.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00746.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00058.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00665.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00613.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00128.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00347.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00530.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00456.xml,5,witnet_hördt_swarat_sedt_berätta
A0068444_00765.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00297.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00498.xml,14,die_mit_herren_und_compagnie
A0068444_00554.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00193.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00238.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00596.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00137.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00611.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00411.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00472.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00398.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00188.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00158.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00457.xml,5,witnet_hördt_swarat_sedt_berätta
A0068444_00324.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00380.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00287.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00489.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00316.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00700.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00625.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00603.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00389.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00077.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00116.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00062.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00397.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00007.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00273.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00764.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00442.xml,14,die_mit_herren_und_compagnie
A0068444_00028.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00170.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00325.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00119.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00343.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00631.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00182.xml,11,män_huadh_huilket_bete_aldrigh
A0068444_00369.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00657.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00135.xml,17,holmberg_ägaren_ras_dela_casseuren
A0068444_00614.xml,6,sahl_obligation_sal_poster_åhrs
A0068444_00255.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
A0068444_00056.xml,2,anslagen_herre_sweriges_nådigst_underdånigst
